"epsilon1","epsilon2","tfinal","G","R","P","Tc","V","mut","trans","Vtot","nu","numGclasses","cancer"
0,0.7,810.1,0,0,0,1,0,0,0,67.92,5e-15,4,0
0,0.5,324.42,0,0,0,1,0,0,0,0,5e-15,4,0
0,1.5,2049.06,0,0,0,31.12,0,0,0.04,8990.12,5e-15,4,0
0,1.3,5945.66,7.64,0.28,0,20.88,0,0,0.16,19265.32,5e-15,4,0
0,1.7,1515.3,0,0,0,40.12,0,0,0,5840.64,5e-15,4,0
0,1.9,1338.72,0,0,0,45.68,0,0,0,3847.72,5e-15,4,0
0,1.1,17245.12,132.28,3.24,0,7.88,0,0,0.28,47579.24,5e-15,4,0
0,0.9,14658.96,218.8,4.04,0.68,1.6,2.88,0,0.12,24225.92,5e-15,4,0
0,2.1,1340.3,0,0,0,48.28,0,0,0,2695.44,5e-15,4,0
0,2.3,1429.24,0,0,0,49.6,0,0,0.04,2126.88,5e-15,4,0
0,2.5,1694.8,0,0,0,49.8,0,0,0,1682.4,5e-15,4,0
0,2.7,3553,0,0,0,50.04,0,0,0.08,2278.44,5e-15,4,0
0,2.9,10935.54,12.2,1,0,50.04,0,0,0.08,2440.6,5e-15,4,0
0,3.1,18250.5,113.16,8.32,0,50.08,0,0,0,3658.68,5e-15,4,0
0,3.3,18250.5,293.68,20.96,0,50,0,0,0.04,7514.08,5e-15,4,0
0,3.5,18250.5,3278654.08,229520.24,23.92,50,95.84,0,4.92,796025.84,5e-15,4,0
0,3.7,17859.52,524358433.92,36755887.72,615.48,50.12,2468.64,1.2,102.6,19482132.36,5e-15,4,0.04
0,3.9,16981.34,1020521160.56,71471948.88,1155,50.04,4624.52,3.6,164.12,36330295.52,5e-15,4,0.12
0,4.1,16535.5,1458544924.16,102149406.76,1710.16,50.04,6820.48,7.2,209.16,53274640.76,5e-15,4,0.24
0,4.3,15188.06,1851161754.92,129719320.36,2179.32,50.08,8799.48,7.2,225.72,62867470.96,5e-15,4,0.24
0,4.7,10970.52,2544685701.4,178325096.64,2937.04,50.08,11770,16.8,188.92,61047330,5e-15,4,0.56
0,4.5,16124.78,2213105562.6,155087926.24,2571.32,50.08,10268.8,8.4,257.72,79664907.72,5e-15,4,0.28
0,4.9,16577.02,2857098064.8,199999014.52,3395.16,50,13550.84,8.4,307.28,108972335.64,5e-15,4,0.28
0,5.1,13471.6,3121564488,218984784.28,3623.08,50.16,14456.84,12,256.72,93900336.88,5e-15,4,0.4
0.025,0.7,1382.7,0,0,0,1,0,0,0,38.64,5e-15,4,0
0.025,0.5,331.12,0,0,0,1,0,0,0,0,5e-15,4,0
0.025,1.5,1885.04,0,0,0,34.2,0,0,0,9407.08,5e-15,4,0
0.025,1.3,3486.4,4.04,0.12,0,21.2,0,0,0.16,17073.8,5e-15,4,0
0.025,1.7,1377,0,0,0,42.08,0,0,0.04,5577.2,5e-15,4,0
0.025,1.9,1305.1,0,0,0,45.04,0,0,0.04,3712.44,5e-15,4,0
0.025,1.1,13735.08,59.52,1.4,0.08,9.64,0.28,0,0.4,48218.8,5e-15,4,0
0.025,0.9,13213.3,248.16,4.72,0.76,1.48,3.84,0,0.24,32431.8,5e-15,4,0
0.025,2.1,1273.12,0,0,0,48.6,0,0,0.04,2963.12,5e-15,4,0
0.025,2.3,1410.94,0,0,0,49.6,0,0,0,2151.48,5e-15,4,0
0.025,2.5,1838.28,0,0,0,49.8,0,0,0.04,1846.56,5e-15,4,0
0.025,2.7,3100.24,0,0,0,49.88,0,0,0.04,2115.6,5e-15,4,0
0.025,2.9,13149.86,30.72,1.56,0,50.04,0,0,0,2150.28,5e-15,4,0
0.025,3.1,18023.88,135.64,8.52,0,50.04,0,0,0,3289.8,5e-15,4,0
0.025,3.3,18250.5,339.52,24.28,0,50,0,0,0.08,9945.6,5e-15,4,0
0.025,3.5,18250.5,65067671.04,4522092.36,0,50.08,0,0,1,164409,5e-15,4,0
0.025,3.7,18250.5,586516274.6,40807356.48,651.52,50.16,2610.28,0,112.48,21458145.04,5e-15,4,0
0.025,3.9,16651.16,1089760908.64,75735682.68,1310.44,50,5257.48,6,177.28,40825684,5e-15,4,0.2
0.025,4.1,17784.28,1524362050.84,105943667.52,1799.84,50,7211.32,2.4,235.08,60793552.72,5e-15,4,0.08
0.025,4.3,15966.14,1909306874.36,132842997.44,2264.72,50.08,9050.68,8.4,241.4,68577901.16,5e-15,4,0.28
0.025,4.7,14422.48,2597818936.4,180745617.76,3084.68,50.08,12318.84,12,259.64,85479481.44,5e-15,4,0.4
0.025,4.5,13381.62,2267207506.72,157775356.96,2714.88,50.04,10870.2,14.4,222.24,69562763.76,5e-15,4,0.48
0.025,4.9,14433.44,2908039202.4,202118451.64,3489.96,50,13943.96,9.6,274.56,97130206.92,5e-15,4,0.32
0.025,5.1,13207.62,3186272117.72,221448760.6,3823.76,50,15298.72,13.2,256.52,97585268.32,5e-15,4,0.44
0.05,0.7,2301.4,0,0,0.08,1.04,0.28,0,0,580.4,5e-15,4,0
0.05,0.5,271.56,0,0,0,1,0,0,0,0,5e-15,4,0
0.05,1.5,1872.06,0,0,0,34.8,0,0,0.08,9213.08,5e-15,4,0
0.05,1.3,3686.76,3.08,0.2,0,22.24,0,0,0.08,15230.24,5e-15,4,0
0.05,1.7,1417.56,0,0,0,42.08,0,0,0.08,6179.84,5e-15,4,0
0.05,1.9,1331.18,0,0,0,45.4,0,0,0,3339.04,5e-15,4,0
0.05,1.1,12525.32,80.64,1.24,0,10.4,0,0,0.28,44584.32,5e-15,4,0
0.05,0.9,17527.3,358.44,6,1.16,2.12,4.32,0,0.36,56963.08,5e-15,4,0
0.05,2.1,1323.7,0,0,0,48.64,0,0,0,2913.68,5e-15,4,0
0.05,2.3,1469.34,0,0,0,49.8,0,0,0,2401.12,5e-15,4,0
0.05,2.5,1859.66,0,0,0,49.92,0,0,0.04,1898,5e-15,4,0
0.05,2.7,3833.44,0,0,0,49.92,0,0,0.04,1800.12,5e-15,4,0
0.05,2.9,13903.1,37.4,2.16,0,50,0,0,0,2705.56,5e-15,4,0
0.05,3.1,18250.5,139,7.56,0,50.04,0,0,0,3068.56,5e-15,4,0
0.05,3.3,18250.5,450.52,30.96,0,50.08,0,0,0.16,10454.84,5e-15,4,0
0.05,3.5,17698.16,138990995.84,9591926.28,153.32,50,618.68,1.2,23.44,3661198.08,5e-15,4,0.04
0.05,3.7,17714.84,670284936.32,46271354.28,788.56,50.04,3167.8,2.4,128.88,25435139.72,5e-15,4,0.08
0.05,3.9,15694.32,1148479053.64,79288335.76,1424.8,50,5729.04,8.4,176,41927388.6,5e-15,4,0.28
0.05,4.1,17288.14,1561002212.36,107996592.16,1863.92,50.2,7477.32,3.6,229.72,61472208.64,5e-15,4,0.12
0.05,4.3,17182.44,1962770714.04,135653014.16,2407.28,50.12,9638.76,4.8,266.8,79123590.92,5e-15,4,0.16
0.05,4.7,16161.22,2638317475,182553125.48,3198.88,50.2,12815.28,8.4,292.08,99148134,5e-15,4,0.28
0.05,4.5,13270.56,2239328457.52,154672556.84,2744.28,50.04,10983.84,10.8,225.6,72252715.68,5e-15,4,0.36
0.05,4.9,14182.06,2950997318.84,203845926,3612.08,50.08,14515.6,13.2,269.8,98504694.64,5e-15,4,0.44
0.05,5.1,15706.5,3235331937.92,223236862.72,4048.2,50,16177.72,9.6,316.2,122818024.12,5e-15,4,0.32
0.075,0.7,3653.32,0,0,0.08,1,0.48,0,0,1275.28,5e-15,4,0
0.075,0.5,288.98,0,0,0,1,0,0,0,0,5e-15,4,0
0.075,1.5,1692.86,0,0,0,36.24,0,0,0.08,9269.16,5e-15,4,0
0.075,1.3,3135.96,0,0,0,22.32,0,0,0.04,14374.08,5e-15,4,0
0.075,1.7,1464.6,0,0,0,41.36,0,0,0.04,5208.68,5e-15,4,0
0.075,1.9,1319.48,0,0,0,46.6,0,0,0.08,3527.64,5e-15,4,0
0.075,1.1,13232.64,49.8,1.2,0.04,10.8,0.16,0,0.16,28497.92,5e-15,4,0
0.075,0.9,16101.18,293.2,5.36,0.56,2.88,2,0,0.32,43246.76,5e-15,4,0
0.075,2.1,1344.12,0,0,0,48.08,0,0,0,2525.36,5e-15,4,0
0.075,2.3,1473.08,0,0,0,49.72,0,0,0.04,2387.16,5e-15,4,0
0.075,2.5,1984.92,0,0,0,50.08,0,0,0,2032.2,5e-15,4,0
0.075,2.7,4467.34,0,0,0,50.04,0,0,0,2502.92,5e-15,4,0
0.075,2.9,14721.5,39.76,3,0,50,0,0,0,2485.6,5e-15,4,0
0.075,3.1,18250.5,143,10.28,0,50,0,0,0.04,4812,5e-15,4,0
0.075,3.3,18250.5,576.2,38.36,0,50.08,0,0,0.12,14468,5e-15,4,0
0.075,3.5,17513.9,212996027.56,14592054.72,238.52,50,955.12,2.4,37.92,6399982.48,5e-15,4,0.08
0.075,3.7,17556.42,726949417.64,49869363.04,928.76,50.12,3728.92,2.4,145.36,29424051.68,5e-15,4,0.08
0.075,3.9,16632.66,1207693280.24,82814196.8,1467.92,50.08,5884.52,6,188.56,45714531.76,5e-15,4,0.2
0.075,4.1,15393.54,1629142911.28,111815083.12,2006.2,50.12,8020.44,12,215.68,58196285.16,5e-15,4,0.4
0.075,4.3,14505.8,2020915608.52,138666319.2,2490.32,50.12,9963.76,9.6,227.08,68219467.04,5e-15,4,0.32
0.075,4.7,16734.24,2708522970.24,185642882.64,3422.84,50.04,13706.12,4.8,312.16,110547265.8,5e-15,4,0.16
0.075,4.5,14374.32,2384453878.88,163425678.48,2947.88,50.04,11772.32,12,251.28,80943046.04,5e-15,4,0.4
0.075,4.9,14713.92,3010182845,206195759.64,3748.52,50,15039.76,12,284.48,106152865.2,5e-15,4,0.4
0.075,5.1,14875.88,3264692906.76,224272263.08,4088.4,50.2,16331.32,9.6,299.84,117933536,5e-15,4,0.32
0.1,0.7,5894.22,25.28,0.64,0.08,1,0.36,0,0.04,4808.48,5e-15,4,0
0.1,0.5,424.48,0,0,0,1,0,0,0,0,5e-15,4,0
0.1,1.5,1729.86,0,0,0,36.76,0,0,0.08,10029.4,5e-15,4,0
0.1,1.3,2390.56,0,0,0,26.84,0,0,0.16,16589.8,5e-15,4,0
0.1,1.7,1392.18,0,0,0,42.56,0,0,0,5004.84,5e-15,4,0
0.1,1.9,1333.72,0,0,0,47.24,0,0,0,3791.16,5e-15,4,0
0.1,1.1,9303.5,22.2,0.36,0,14,0,0,0.16,33541.04,5e-15,4,0
0.1,0.9,18125.24,371.68,7.84,0.84,3.76,3.52,0,0.76,99401.08,5e-15,4,0
0.1,2.1,1385.2,0,0,0,48.4,0,0,0.08,2394.32,5e-15,4,0
0.1,2.3,1411.64,0,0,0,49.64,0,0,0,2049.68,5e-15,4,0
0.1,2.5,2201.9,0,0,0,49.92,0,0,0,1888.96,5e-15,4,0
0.1,2.7,5253.32,0,0,0,50,0,0,0,2267.32,5e-15,4,0
0.1,2.9,15888.56,51.84,3.68,0,50.04,0,0,0.04,2591.52,5e-15,4,0
0.1,3.1,18250.5,157.36,9.72,0,50,0,0,0,4885.84,5e-15,4,0
0.1,3.3,18250.5,810.72,54.68,0,50,0,0,0.16,15936.36,5e-15,4,0
0.1,3.5,17830.04,285760456.48,19432753.92,318.84,50,1268.2,1.2,53.88,9279472,5e-15,4,0.04
0.1,3.7,17111.68,805381138.92,54794685.4,993.52,50.04,3998.6,6,149.76,31030992.88,5e-15,4,0.2
0.1,3.9,15507.16,1266635331.4,86266733.52,1619.24,50.12,6490.52,8.4,186.88,46467248.68,5e-15,4,0.28
0.1,4.1,16881.34,1707320119.84,116098477.68,2210.76,50,8819.52,4.8,247.68,70567327.44,5e-15,4,0.16
0.1,4.3,14952.1,2088355668.16,142085905.72,2667.84,50.04,10675.76,7.2,248.84,76072590.6,5e-15,4,0.24
0.1,4.7,14969.78,2757445449.52,187718276.36,3500.2,50.08,13982.72,15.6,276.96,100678072.72,5e-15,4,0.52
0.1,4.5,15351.64,2439977191.92,166013135.16,3087.28,50.04,12360.84,10.8,274.88,90475317.76,5e-15,4,0.36
0.1,4.9,15826.92,3048973289.24,207682943.8,3958.84,50.12,15875.48,9.6,315,120972753.12,5e-15,4,0.32
0.1,5.1,14494.64,3329400027.68,226522945.4,4302.12,50.04,17214.44,12,291.04,120439367.96,5e-15,4,0.4
0.125,0.7,10259.3,60.8,1.12,0.36,1.12,0.8,0,0.04,7797.6,5e-15,4,0
0.125,0.5,492.54,0,0,0,1,0,0,0,0,5e-15,4,0
0.125,1.5,1504.02,0,0,0,37.48,0,0,0.04,8574.36,5e-15,4,0
0.125,1.3,2281.36,0,0,0,27.24,0,0,0.04,15237.12,5e-15,4,0
0.125,1.7,1452.58,0,0,0,42.2,0,0,0.04,4993.92,5e-15,4,0
0.125,1.9,1240.16,0,0,0,48,0,0,0,3958.16,5e-15,4,0
0.125,1.1,8144.6,14.64,0.44,0,14.76,0,0,0.48,32290.24,5e-15,4,0
0.125,0.9,16075.72,233.44,3.96,0.32,4.16,1.12,0,0.44,95726.56,5e-15,4,0
0.125,2.1,1294.18,0,0,0,48.84,0,0,0,2304.28,5e-15,4,0
0.125,2.3,1512.52,0,0,0,49.8,0,0,0,2011.92,5e-15,4,0
0.125,2.5,2336.14,0,0,0,49.96,0,0,0,2630.76,5e-15,4,0
0.125,2.7,7420.32,3.24,0.24,0,50,0,0,0,2306.6,5e-15,4,0
0.125,2.9,17221.52,75.36,4.4,0,50,0,0,0,3316.8,5e-15,4,0
0.125,3.1,18250.5,194.4,14.04,0,50.04,0,0,0.04,5803.52,5e-15,4,0
0.125,3.3,18250.5,1220.36,77.28,0,50,0,0,0.12,21415.48,5e-15,4,0
0.125,3.5,18250.5,345754702.84,23355339.32,459.64,50.08,1832.4,0,79.64,14075438.8,5e-15,4,0
0.125,3.7,16878.44,872951874.68,58953555.92,1155.6,50.04,4595.32,4.8,160.24,35564413.88,5e-15,4,0.16
0.125,3.9,14029.86,1340741470.96,90548947.8,1760.08,50.04,7010.44,12,175.96,45322390,5e-15,4,0.4
0.125,4.1,17179.06,1763429702.8,119094995.6,2271.28,50.04,9063.28,3.6,255.96,74396531.56,5e-15,4,0.12
0.125,4.3,15172.64,2141757236.72,144728663.12,2812.44,50.08,11251.48,8.4,253.64,81091334.96,5e-15,4,0.28
0.125,4.7,14250.22,2806374195.28,189755632.12,3631.96,50.12,14520.48,13.2,269.4,99496130.12,5e-15,4,0.44
0.125,4.5,15586.7,2486661084.08,168138470.08,3243.52,50.12,13011.64,9.6,280.52,97326105.72,5e-15,4,0.32
0.125,4.9,13471.86,3091845051.32,209295768.68,4021.8,50.2,16162.92,13.2,267.28,104531937.24,5e-15,4,0.44
0.125,5.1,15033.02,3374485952,228040438.64,4424.4,50.08,17667.88,10.8,308,128101962.72,5e-15,4,0.36
0.15,0.7,12206.26,91.48,1.52,0.36,1.16,1.2,0,0.04,14865.4,5e-15,4,0
0.15,0.5,414.68,0,0,0,1,0,0,0,0,5e-15,4,0
0.15,1.5,1600.7,0,0,0,37.68,0,0,0,7916,5e-15,4,0
0.15,1.3,2103.06,0,0,0,31.36,0,0,0.04,15849.88,5e-15,4,0
0.15,1.7,1457.4,0,0,0,41.96,0,0,0,4488.4,5e-15,4,0
0.15,1.9,1249.66,0,0,0,47.8,0,0,0,3489.08,5e-15,4,0
0.15,1.1,4614.18,3.04,0.04,0,18.44,0,0,0.28,35759.36,5e-15,4,0
0.15,0.9,18173.82,216.16,4.28,0,5.32,0,0,0.6,90501.64,5e-15,4,0
0.15,2.1,1346.14,0,0,0,49.2,0,0,0,2726.44,5e-15,4,0
0.15,2.3,1613.64,0,0,0,49.68,0,0,0,2549.92,5e-15,4,0
0.15,2.5,2332.1,0,0,0,50,0,0,0,2171.24,5e-15,4,0
0.15,2.7,7963.92,6.2,0.44,0,50.04,0,0,0,2733.76,5e-15,4,0
0.15,2.9,17786.44,84.04,5.32,0,50,0,0,0,3916.08,5e-15,4,0
0.15,3.1,18250.5,236.2,15.56,0,50.08,0,0,0.12,6008.36,5e-15,4,0
0.15,3.3,18250.5,2053.2,138.12,0,50.12,0,0,0.2,31321.68,5e-15,4,0
0.15,3.5,17639.38,411325573.36,27583844.04,531.6,50.08,2137.08,1.2,92.2,16602960.4,5e-15,4,0.04
0.15,3.7,17066.74,935161479.12,62723461.56,1218.08,50.08,4873.6,6,168.68,38338767.76,5e-15,4,0.2
0.15,3.9,17023.96,1405163619.88,94199611.28,1899.04,50.04,7579.16,4.8,227.12,60648995.52,5e-15,4,0.16
0.15,4.1,14890.88,1814618569.76,121772873.8,2399.96,50.12,9638.72,10.8,228.76,67458086.52,5e-15,4,0.36
0.15,4.3,14406.4,2177043037.28,146437173.4,2870.52,50.24,11437.84,9.6,244.04,78693419.92,5e-15,4,0.32
0.15,4.7,13354.26,2848083992.52,191358386.6,3756.68,50.04,14991.48,14.4,252.4,97658378.32,5e-15,4,0.48
0.15,4.5,16526.14,2546637726,170824934.8,3398.84,50.08,13538.32,7.2,306.32,108268595.04,5e-15,4,0.24
0.15,4.9,13816.58,3155067086.04,211643333.92,4194.76,50.08,16772.08,13.2,276.24,111791113.56,5e-15,4,0.44
0.15,5.1,13134.74,3427450378.32,229769028.36,4541.64,50.04,18221.96,15.6,273.36,114906699.24,5e-15,4,0.52
0.175,0.7,11865.48,115.04,2,0.64,1.24,2.8,0,0.2,19386.68,5e-15,4,0
0.175,0.5,466.08,0,0,0,1,0,0,0,0,5e-15,4,0
0.175,1.5,1535.22,0,0,0,39.12,0,0,0.04,7782.48,5e-15,4,0
0.175,1.3,2090.74,0,0,0,30.92,0,0,0.12,15436.44,5e-15,4,0
0.175,1.7,1279.18,0,0,0,44.8,0,0,0,4378.72,5e-15,4,0
0.175,1.9,1321.24,0,0,0,44.84,0,0,0,3049.72,5e-15,4,0
0.175,1.1,5200.26,5.16,0,0,16.84,0,0,0.04,25670.48,5e-15,4,0
0.175,0.9,17047.74,162.72,3.4,0.04,6.08,0.12,0,0.48,85494.32,5e-15,4,0
0.175,2.1,1302.4,0,0,0,49.12,0,0,0,2922.52,5e-15,4,0
0.175,2.3,1431.68,0,0,0,49.96,0,0,0.04,2485.52,5e-15,4,0
0.175,2.5,2304.34,0,0,0,50,0,0,0,2565.24,5e-15,4,0
0.175,2.7,10186.84,12.8,0.36,0,50.08,0,0,0,2705.24,5e-15,4,0
0.175,2.9,17236.7,93.2,5.08,0,50.04,0,0,0,3989.52,5e-15,4,0
0.175,3.1,18250.5,257.28,17.28,0,50.04,0,0,0,6581.36,5e-15,4,0
0.175,3.3,18250.5,5171.72,337.36,0,50.12,0,0,0.52,69537.2,5e-15,4,0
0.175,3.5,17166.48,499981343.48,33250525.84,645.24,50,2574.92,3.6,102.04,19213457.36,5e-15,4,0.12
0.175,3.7,18244.44,1008108418.4,67074426.96,1422.56,50.04,5674.32,1.2,204.92,48370417.16,5e-15,4,0.04
0.175,3.9,15302.72,1466288113.48,97593660.48,1980.4,50.04,7915.56,7.2,210.32,57011380.6,5e-15,4,0.24
0.175,4.1,17014.22,1880474044.44,125189984.72,2564.04,50.08,10259.12,4.8,274.76,82716541.6,5e-15,4,0.16
0.175,4.3,13978.5,2256726872.68,150269780.08,3005.8,50.08,12050.8,13.2,239.8,80281492.4,5e-15,4,0.44
0.175,4.7,15227.8,2908504882.2,193865063.16,3968.36,50.16,15894.16,12,299.96,116414683.4,5e-15,4,0.4
0.175,4.5,15328.08,2593342922.24,172864387.28,3501.36,50.16,13988.12,10.8,289.8,103183152.16,5e-15,4,0.36
0.175,4.9,11297.02,3206126380.4,213455646.96,4410.72,50.08,17659.04,22.8,230.32,95348524,5e-15,4,0.76
0.175,5.1,12626.62,3462048464.88,230857305.84,4691.92,50.16,18776.64,15.6,264.04,114610100.6,5e-15,4,0.52
0.2,0.7,13221.52,182.72,2.96,0.92,1.32,4.08,0,0.32,33156.28,5e-15,4,0
0.2,0.5,675.8,0,0,0.04,1,0.28,0,0,96.48,5e-15,4,0
0.2,1.5,1487.7,0,0,0,40.48,0,0,0,8629.56,5e-15,4,0
0.2,1.3,2034.76,0,0,0,30.96,0,0,0.16,13087.2,5e-15,4,0
0.2,1.7,1386.16,0,0,0,45.24,0,0,0.04,5019.64,5e-15,4,0
0.2,1.9,1267.74,0,0,0,48.28,0,0,0.04,3874.8,5e-15,4,0
0.2,1.1,3370.4,0,0,0,19.52,0,0,0.08,26745.96,5e-15,4,0
0.2,0.9,13746.18,69.2,1.92,0,8,0,0,0.6,75964.8,5e-15,4,0
0.2,2.1,1331.52,0,0,0,49.44,0,0,0,2723.2,5e-15,4,0
0.2,2.3,1561.26,0,0,0,49.96,0,0,0.08,2869.92,5e-15,4,0
0.2,2.5,3105.48,0,0,0,49.92,0,0,0.08,2088,5e-15,4,0
0.2,2.7,11999.96,20.08,1.36,0,50.12,0,0,0.04,2703.2,5e-15,4,0
0.2,2.9,18250.5,122.64,7.92,0,50.04,0,0,0.04,3633.56,5e-15,4,0
0.2,3.1,18250.5,292.72,16.76,0,50.04,0,0,0.08,7303.8,5e-15,4,0
0.2,3.3,18250.5,3056266.92,201753.32,21.68,50.08,85.32,0,4.96,750713.04,5e-15,4,0
0.2,3.5,18250.5,559994155.52,36995338.04,777.36,50.08,3102,0,130.76,25269294.8,5e-15,4,0
0.2,3.7,16315.66,1064850644.44,70384759.2,1450.6,50.12,5809.8,7.2,187.68,43573405.48,5e-15,4,0.24
0.2,3.9,15539.24,1538477606.68,101538103.88,2167.32,50,8677.12,8.4,226.8,63098859.48,5e-15,4,0.28
0.2,4.1,17397.42,1936563830.16,128033111.32,2681.32,50.12,10774.08,4.8,289.04,89173987.4,5e-15,4,0.16
0.2,4.3,14641.88,2306955973.88,152611581.76,3188.52,50.16,12761.16,15.6,262.72,88690410.16,5e-15,4,0.52
0.2,4.7,15148.44,2965963538.36,196098624.08,4140.56,50.12,16579.36,10.8,303.12,121028000.96,5e-15,4,0.36
0.2,4.5,13521.7,2657757977.04,175619243.4,3654.56,50.08,14624.68,12,258.64,94202313.88,5e-15,4,0.4
0.2,4.9,13494.08,3261209528.56,215374396.44,4532.6,50.04,18136.2,14.4,278.84,117850526.12,5e-15,4,0.48
0.2,5.1,13426.7,3513685688.12,232455255.64,4850.96,50.16,19416.92,14.4,284.4,126120338.24,5e-15,4,0.48
0.225,0.7,13998.48,219.28,3.44,1.28,1.52,4.72,0,0.28,43745.56,5e-15,4,0
0.225,0.5,487.88,0,0,0,1,0,0,0,0,5e-15,4,0
0.225,1.5,1470.66,0,0,0,39.92,0,0,0.08,7573.6,5e-15,4,0
0.225,1.3,1848.8,0,0,0,33.44,0,0,0.08,14127.44,5e-15,4,0
0.225,1.7,1337.72,0,0,0,45.28,0,0,0.08,5224.6,5e-15,4,0
0.225,1.9,1276.26,0,0,0,48.08,0,0,0.04,3382.6,5e-15,4,0
0.225,1.1,3942.12,0.36,0,0,20.76,0,0,0.32,23025.2,5e-15,4,0
0.225,0.9,14257.84,80.52,1.88,0,8.32,0,0,0.56,73761.36,5e-15,4,0
0.225,2.1,1469.38,0,0,0,49.72,0,0,0,3341.68,5e-15,4,0
0.225,2.3,1741.54,0,0,0,49.88,0,0,0,2635.52,5e-15,4,0
0.225,2.5,4004.58,0,0,0,50.04,0,0,0,2574.4,5e-15,4,0
0.225,2.7,12122.2,23.76,1.48,0,50.04,0,0,0.12,2903.96,5e-15,4,0
0.225,2.9,18250.5,128.24,9.04,0,50.08,0,0,0.04,3358.76,5e-15,4,0
0.225,3.1,18250.5,367.6,23,0,50.04,0,0,0.04,9010.36,5e-15,4,0
0.225,3.3,18250.5,72080578.36,4720975.68,0,50.04,0,0,1.24,167220.88,5e-15,4,0
0.225,3.5,17724.82,620005768.28,40688727.44,870.4,50.16,3469,1.2,134.76,27613456.6,5e-15,4,0.04
0.225,3.7,16888.76,1137821428.68,74609029.6,1623.88,50.08,6494.56,8.4,205.72,50902854.16,5e-15,4,0.28
0.225,3.9,15357.76,1592309235.12,104401783.56,2246.2,50.08,8983.72,7.2,229.72,65050946.84,5e-15,4,0.24
0.225,4.1,15850.7,1997560495.04,131066298.4,2889.04,50.12,11573.72,8.4,270.2,87167965.48,5e-15,4,0.28
0.225,4.3,15985.02,2379095220.68,155921066.8,3419.36,50.04,13713.24,7.2,294.68,104981001.2,5e-15,4,0.24
0.225,4.7,12754.1,3014892815.16,197942681.72,4286.56,50.16,17165.44,13.2,257.84,104713104.28,5e-15,4,0.44
0.225,4.5,15298.44,2708860122.12,177749898.48,3902.88,50.12,15624.28,10.8,300.6,114594634.96,5e-15,4,0.36
0.225,4.9,14454.84,3304048643.64,216805232.32,4662.44,50.12,18661.72,12,298.36,130733416.48,5e-15,4,0.4
0.225,5.1,12880.26,3570552191,234152469.24,5056.36,50.08,20204.52,16.8,277.36,126819470.24,5e-15,4,0.56
0.25,0.7,13821.36,251,4.64,1.24,2,4.2,0,0.28,59387.08,5e-15,4,0
0.25,0.5,1054.26,0,0,0.04,1,0.08,0,0,12.96,5e-15,4,0
0.25,1.5,1437.28,0,0,0,41.08,0,0,0.2,7154.48,5e-15,4,0
0.25,1.3,2317.18,0,0,0,32.84,0,0,0.08,12627.6,5e-15,4,0
0.25,1.7,1362.38,0,0,0,44.76,0,0,0,4724.48,5e-15,4,0
0.25,1.9,1244.7,0,0,0,48.88,0,0,0.08,4118.96,5e-15,4,0
0.25,1.1,3780.54,1.72,0.04,0,20.48,0,0,0.32,23247.32,5e-15,4,0
0.25,0.9,12670.06,93.28,1.84,0.04,9.68,0.16,0,0.36,55517.76,5e-15,4,0
0.25,2.1,1359.3,0,0,0,49.68,0,0,0,2818.2,5e-15,4,0
0.25,2.3,1962.56,0,0,0,49.84,0,0,0.04,2708.72,5e-15,4,0
0.25,2.5,3344.4,0,0,0,50.04,0,0,0,2562,5e-15,4,0
0.25,2.7,14849.64,33.84,2.2,0,50,0,0,0,2555.8,5e-15,4,0
0.25,2.9,18250.5,117,7.52,0,50.04,0,0,0,3704.08,5e-15,4,0
0.25,3.1,18250.5,469.24,28.24,0,50.04,0,0,0.08,11377.6,5e-15,4,0
0.25,3.3,18250.5,139720243.04,9082197.76,185.48,50.08,740.36,0,30.04,4660773.32,5e-15,4,0
0.25,3.5,17233.3,708582279.52,46081210.48,993.56,50.04,3971.6,3.6,148.36,30828181.32,5e-15,4,0.12
0.25,3.7,17723.24,1216186668.08,79049618.8,1756.76,50,7024.48,1.2,226.96,58400252.76,5e-15,4,0.04
0.25,3.9,15476.12,1626283854.2,106159271.44,2349.16,50.2,9373.28,7.2,238.12,69320022.48,5e-15,4,0.24
0.25,4.1,14688.52,2063394084.56,134277536.6,2939.32,50.08,11790.48,12,253.04,81909804.12,5e-15,4,0.4
0.25,4.3,15130.94,2432554378.28,158299045.88,3499.92,50.08,14024.48,8.4,280.64,101520961.64,5e-15,4,0.28
0.25,4.7,14604.06,3072346669.6,200059280.56,4445.12,50.12,17798.04,12,298.44,124906198.44,5e-15,4,0.4
